codigo,aplicacion,instancia,ambienteSV,nombreSVHost,nombreSVOVM,ipV4
SI123,SISTEMA DE INFORMACIÓN DE LA ENI (SIENI),N/A,PRODUCCIÓN,VSPDAPSIEN02,VSPDAPSIEN02,172.29.19.172
SI123,SISTEMA DE INFORMACIÓN DE LA ENI (SIENI),N/A,PREPRODUCCIÓN,PSNMVBOGGXRPT,PSNMVBOGGXRPT,172.29.33.168
SI179,SISTEMA DE INFORMACION DE PERMISOS SINDICALES (SIPS),N/A,PREPRODUCCIÓN,VSPPAPSIND01,VSPPAPSIND01,172.30.164.29
SI179,SISTEMA DE INFORMACION DE PERMISOS SINDICALES (SIPS),N/A,PRODUCCIÓN,VSPDAPSIND01,VSPDAPSIND01,172.30.163.50
SI179,SISTEMA DE INFORMACION DE PERMISOS SINDICALES (SIPS),N/A,PRODUCCIÓN,VSPDAPSIND02,VSPDAPSIND02,172.30.163.51
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PREPRODUCCIÓN,VSPPAPDSNFT04,VSPPAPDSNFT04,172.30.164.135
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,VSPDAPDSNFT01,VSPDAPDSNFT01,172.29.19.49
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,VSPDAPDSNFT02,VSPDAPDSNFT02,172.29.19.50
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,VSPDAPDSNFT07,VSPDAPDSNFT07,172.29.19.103
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,VSPDAPDSNFT08,VSPDAPDSNFT08,172.29.19.104
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,VSPDAPDSNFT03,VSPDAPDSNFT03,172.29.19.51
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,VSPDAPDSNFT04,VSPDAPDSNFT04,172.29.19.52
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,VSPDAPDSNFT05,VSPDAPDSNFT05,172.29.19.155
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,VSPDAPDSNFT06,VSPDAPDSNFT06,172.29.19.157
SI178,SISTEMA DE INFORMACIÓN DE LA EJECUCIÓN DE LA FORMACIÓN VIRTUAL (SIEFV),N/A,PRODUCCIÓN,VSPDAPSIEFV01,VSPDAPSIEFV01,172.29.19.147
SI148 -1,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,DESARROLLO,VSDEBDSIREC01,VSDEBDSIREC01,172.30.176.135
SI134,SISTEMA DE INFORMACIÓN DISCIPLINARIA (SID3),N/A,PRODUCCIÓN,VMDIGSID01,VMDIGSID01,172.16.2.19
SI134,SISTEMA DE INFORMACIÓN DISCIPLINARIA (SID3),N/A,PRODUCCIÓN,VSPDAPSID01,VSPDAPSID01,172.30.163.146
SI134,SISTEMA DE INFORMACIÓN DISCIPLINARIA (SID3),N/A,PRODUCCIÓN,VSPDBDSID01,VSPDBDSID01,172.31.4.88
SI148 -1,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PREPRODUCCIÓN,VSPPAPCSIR01,VSPPAPCSIR01,172.30.164.129
SI148 -1,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PREPRODUCCIÓN,VSPPAPSIREC01,VSPPAPSIREC01,172.30.164.49
SI148 -1,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PRODUCCIÓN,VSSIRECBD01,VSSIRECBD01,172.29.11.14
SI148 -1,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PRODUCCIÓN,VSPDAPSIREC01,VSPDAPSIREC01,172.29.19.105
SI148 -1,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PRODUCCIÓN,VSPDAPSIREC02,VSPDAPSIREC02,172.29.19.106
SI148 -1,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PRODUCCIÓN,VSSIRECBD02,VSSIRECBD02,172.29.11.15
SI148 -1,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PRODUCCIÓN,VSPDWEBSIREC01,VSPDWEBSIREC01,172.29.19.107
SI148 -1,"SISTEMA DE INFORMACIÓN DE RECAUDO, CARTERA Y COBRO COACTIVO (SIREC)",N/A,PRODUCCIÓN,VSPDWEBSIREC02,VSPDWEBSIREC02,172.29.19.108
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SOFRELAY01,VSSOFRELAY01,172.29.19.235
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,DESARROLLO,VSDEAPSOFIA02,VSDEAPSOFIA02,172.30.176.33
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,CAPACITACIÓN,VSCAPAPSOFIA01,VSCAPAPSOFIA01,172.29.35.160
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PREPRODUCCIÓN,VSPPAPSOFIA02,VSPPAPSOFIA02,172.29.35.106
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PREPRODUCCIÓN,VSPPSOFRELAY01,VSPPSOFRELAY01,172.30.164.161
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP01,N/A,172.29.18.118
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP02,N/A,172.29.18.114
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP03,N/A,172.29.18.116
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP04,N/A,172.29.18.109
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP05,N/A,172.29.18.122
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP06,N/A,172.29.18.119
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP07,N/A,172.29.18.117
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP08,N/A,172.29.18.103
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP09,N/A,172.29.18.107
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,VSMISENAAPP01,VSMISENAAPP01,172.29.19.68
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,VSPDAPSOFTP01,VSPDAPSOFTP01,172.29.19.240
SI137,SISTEMA DE INTELIGENCIA ORGANIZACIONAL DEL SENA (SIOS),MODTABSENA,PRODUCCIÓN,VSANACOESQL01,VSANACOESQL01,172.29.11.183
SI137,SISTEMA DE INTELIGENCIA ORGANIZACIONAL DEL SENA (SIOS),N/A,PRODUCCIÓN,VSPDBDSIOS01,VSPDBDSIOS01,172.31.4.73
SI137,SISTEMA DE INTELIGENCIA ORGANIZACIONAL DEL SENA (SIOS),DATAWAREHOUSE,PRODUCCIÓN,VSPDBDSIOS02,VSPDBDSIOS02,172.31.4.105
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PREPRODUCCIÓN,VSPPBDDSNFT01,VSPPBDDSNFT01,172.31.4.152
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,DESARROLLO,sc0102d2z06,N/A,172.29.10.146
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PRODUCCIÓN,sc0102d2z06,N/A,172.29.10.146
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,N/A,PRODUCCIÓN,sc0102d2z06,N/A,172.29.10.146
SI179,SISTEMA DE INFORMACION DE PERMISOS SINDICALES (SIPS),N/A,PRODUCCIÓN,sc0102d2z06,N/A,172.29.10.146
SI176,SISTEMA DE TRANSFORMACIÓN DIGITAL EN SALUD (TDS),N/A,PREPRODUCCIÓN,VSPPBDSTSAL01,VSPPBDSTSAL01,172.31.4.180
SI176,SISTEMA DE TRANSFORMACIÓN DIGITAL EN SALUD (TDS),N/A,PRODUCCIÓN,VSPDBDSTSAL01,VSPDBDSTSAL01,172.31.4.75
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP10,N/A,172.29.18.120
SI151,SISTEMA DE VOTO ELECTRÓNICO,N/A,PREPRODUCCIÓN,VSPPAPVOTA01,VSPPAPVOTA01,172.29.33.156
SI151,SISTEMA DE VOTO ELECTRÓNICO,N/A,PRODUCCIÓN,VSPDAPVOTA01,VSPDAPVOTA01,172.29.52.40
SI151,SISTEMA DE VOTO ELECTRÓNICO,N/A,PRODUCCIÓN,VSPDAPVOTA03,VSPDAPVOTA03,172.29.52.43
SI151,SISTEMA DE VOTO ELECTRÓNICO,N/A,PRODUCCIÓN,VSPDFTPVOT01,VSPDFTPVOT01,172.30.163.36
SI151,SISTEMA DE VOTO ELECTRÓNICO,N/A,PRODUCCIÓN,VSPDAPVOTA04,VSPDAPVOTA04,172.29.52.44
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP11,N/A,172.29.18.104
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAPP12,N/A,172.29.18.113
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAUTH01,N/A,172.29.18.101
SI177,SISTEMA EMPRESARIAL DE PROYECTOS (SEP),N/A,PREPRODUCCIÓN,VSPPAPSEP01,VSPPAPSEP01,172.30.164.21
SI177,SISTEMA EMPRESARIAL DE PROYECTOS (SEP),N/A,PRODUCCIÓN,VSPDAPSEP01,VSPDAPSEP01,172.30.163.177
SI177,SISTEMA EMPRESARIAL DE PROYECTOS (SEP),N/A,PRODUCCIÓN,VSPDAPSEP02,VSPDAPSEP02,172.30.163.178
SI016,SISTEMA FINANCIERO INTEGRADO FINANZAS 2000 (SFI),N/A,PRODUCCIÓN,sc0102d2z03,N/A,172.29.10.143
SI015,SISTEMA INTEGRADO DE GESTIÓN DE PROYECTOS (SIGP),N/A,PRODUCCIÓN,sc0102d2z03,N/A,172.29.10.143
SI018,SISTEMA ADMINISTRATIVO ORIONS,N/A,PRODUCCIÓN,sc0102d2z03,N/A,172.29.10.143
SI016,SISTEMA FINANCIERO INTEGRADO FINANZAS 2000 (SFI),N/A,PRODUCCIÓN,VSSFIAPP01,VSSFIAPP01,172.29.18.75
SI016,SISTEMA FINANCIERO INTEGRADO FINANZAS 2000 (SFI),N/A,PRODUCCIÓN,VSSFIAPP02,VSSFIAPP02,172.29.18.76
SI016,SISTEMA FINANCIERO INTEGRADO FINANZAS 2000 (SFI),N/A,PRODUCCIÓN,sc0102d2z01,N/A,172.29.10.131
SI018,SISTEMA ADMINISTRATIVO ORIONS,N/A,PRODUCCIÓN,sc0102d2z01,N/A,172.29.10.131
SI094,SISTEMA FONDO NACIONAL DE VIVIENDA DEL SENA,N/A,PREPRODUCCIÓN,VSPPAPVIVDA01,VSPPAPVIVDA01,172.30.164.75
SI094,SISTEMA FONDO NACIONAL DE VIVIENDA DEL SENA,N/A,PRODUCCIÓN,VSPDAPVIVDA01,VSPDAPVIVDA01,172.30.163.117
SI094,SISTEMA FONDO NACIONAL DE VIVIENDA DEL SENA,N/A,PRODUCCIÓN,VSPDAPVIVDA02,VSPDAPVIVDA02,172.30.163.118
SI094,SISTEMA FONDO NACIONAL DE VIVIENDA DEL SENA,N/A,PRODUCCIÓN,sc01zdbadm11,N/A,172.29.11.243
SI117,SISTEMA DE INFORMACIÓN DE CONTRATISTAS (SIC),N/A,PRODUCCIÓN,sc01zdbadm11,N/A,172.29.11.243
SI155,SISTEMA DE INFORMACIÓN CARGUE Y REPORTE EVALUACIÓN DE DESEMPEÑO (SED),N/A,PRODUCCIÓN,sc01zdbadm11,N/A,172.29.11.243
SI094,SISTEMA FONDO NACIONAL DE VIVIENDA DEL SENA,N/A,PRODUCCIÓN,sc01zdbadm23,N/A,172.29.11.235
SI117,SISTEMA DE INFORMACIÓN DE CONTRATISTAS (SIC),N/A,PRODUCCIÓN,sc01zdbadm23,N/A,172.29.11.235
SI155,SISTEMA DE INFORMACIÓN CARGUE Y REPORTE EVALUACIÓN DE DESEMPEÑO (SED),N/A,PRODUCCIÓN,sc01zdbadm23,N/A,172.29.11.235
SI015,SISTEMA INTEGRADO DE GESTIÓN DE PROYECTOS (SIGP),N/A,PRODUCCIÓN,VSSIGPAPP01,VSSIGPAPP01,172.29.18.73
SI015,SISTEMA INTEGRADO DE GESTIÓN DE PROYECTOS (SIGP),N/A,PRODUCCIÓN,VSSIGPAPP05,VSSIGPAPP05,172.29.18.74
SI016,SISTEMA FINANCIERO INTEGRADO FINANZAS 2000 (SFI),N/A,PRODUCCIÓN,sc0101d2z01,N/A,172.29.10.161
SI015,SISTEMA INTEGRADO DE GESTIÓN DE PROYECTOS (SIGP),N/A,PRODUCCIÓN,sc0101d2z01,N/A,172.29.10.161
SI015,SISTEMA INTEGRADO DE GESTIÓN DE PROYECTOS (SIGP),N/A,PRODUCCIÓN,sc0101d2z03,N/A,172.29.10.36
SI149,SISTEMA NACIONAL DE PRODUCCIÓN DE CENTROS DE FORMACIÓN (SGARC),N/A,PRODUCCIÓN,VSLIQAPP01,VSLIQAPP01,172.29.18.11
SI170,SISTEMA NACIONAL DE PRODUCCIÓN DE CENTROS DE FORMACIÓN-PASARELA DE PAGOS-WOMPI BANCOLOMBIA,N/A,PRODUCCIÓN,VSLIQAPP01,VSLIQAPP01,172.29.18.11
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,sc01zdbadm02,N/A,172.29.10.52
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,sc01zdbadm14,N/A,172.29.10.74
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,DESARROLLO,sc0101d2z08,N/A,172.29.10.81
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,sc01zdbadm06,N/A,172.29.10.56
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,sc01zdbadm18,N/A,172.29.10.78
SI133,SOFTWARE IDEA-CONTROL INTERNO,N/A,PRODUCCIÓN,VSPDAPIDEA01,VSPDAPIDEA01,172.30.163.229
SI133,SOFTWARE IDEA-CONTROL INTERNO,N/A,PRODUCCIÓN,VMDIGBOGIDEA,VMDIGBOGIDEA,172.16.2.154
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFAUTH02,N/A,172.29.18.102
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFBDMY01,N/A,172.29.18.110
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,SFSOFBDMY02,N/A,172.29.18.108
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,sfsofbi01,VSSOFBI01,172.29.18.100
SI151,SISTEMA DE VOTO ELECTRÓNICO,N/A,PREPRODUCCIÓN,QAVOTACIONDB,QAVOTACIONDB,172.29.35.78
SI107,SOPORTE Y MANTENIMIENTO DE APLICATIVOS - WIKI,N/A,PREPRODUCCIÓN,VSPPAPWIKI01,VSPPAPWIKI01,172.30.164.122
SI107,SOPORTE Y MANTENIMIENTO DE APLICATIVOS - WIKI,N/A,PRODUCCIÓN,VSPDAPWIKI01,VSPDAPWIKI01,172.30.163.95
SI102,CÓDIGO DE BARRAS - SPU,N/A,PREPRODUCCIÓN,VSPPAPCODIB01,VSPPAPCODIB01,172.30.164.118
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,N/A,PREPRODUCCIÓN,VSPPAPSPU01,VSPPAPSPU01,172.30.164.32
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,N/A,PREPRODUCCIÓN,VSPPAPSPU02,VSPPAPSPU02,172.30.164.97
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,N/A,PRODUCCIÓN,VSPDAPSPU01,VSPDAPSPU01,172.30.163.174
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,N/A,PRODUCCIÓN,VSPDAPSPU02,VSPDAPSPU02,172.30.163.175
SI151,SISTEMA DE VOTO ELECTRÓNICO,N/A,PRODUCCIÓN,VSVOTACIONDB,VSVOTACIONDB,172.29.10.246
N/A,SYSTEM CENTER COMMUNICATION MANAGER,N/A,PRODUCCIÓN,VSPDBDSCCM01,VSPDBDSCCM01,172.29.52.137
N/A,SYSTEM CENTER CONFIGURATION MANAGER,N/A,PRODUCCIÓN,VSPDAPSCCM01,VSPRDAPSCCM01,172.29.52.136
SI171,SOPORTE DE AMBIENTE VIRTUAL DE APRENDIZAJE (SAVA),N/A,PREPRODUCCIÓN,VSPPAPSAVA01,VSPPAPSAVA01,172.30.164.72
SI171,SOPORTE DE AMBIENTE VIRTUAL DE APRENDIZAJE (SAVA),N/A,PRODUCCIÓN,VSPDAPSAVA01,VSPDAPSAVA01,172.29.18.243
SI171,SOPORTE DE AMBIENTE VIRTUAL DE APRENDIZAJE (SAVA),N/A,PRODUCCIÓN,VSPDBDSAVA02,VSPDBDSAVA02,172.29.10.253
SI171,SOPORTE DE AMBIENTE VIRTUAL DE APRENDIZAJE (SAVA),N/A,PRODUCCIÓN,VSPDBDSAVA01,VSPDBDSAVA01,172.31.4.72
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,N/A,PRODUCCIÓN,VSPDBDSPU01,VSPDBDSPU01,172.31.4.96
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,sc01zdbadm02,N/A,172.29.10.52
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,DESARROLLO,sc0101d2z08,N/A,172.29.10.81
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,sc01zdbadm14,N/A,172.29.10.74
SI031,SISTEMA DE INFORMACIÓN OPTIMIZADO PARA LA FORMACIÓN INTEGRAL Y EL APRENDIZAJE ACTIVO (SOFIA PLUS),N/A,PRODUCCIÓN,sc01zdbadm18,N/A,172.29.10.78
N/A,INFRAESTRUCTURA,"SOLARIS: LDOM ZONAS BD (MFINAN2,MGESDOC02, MAPORTES2, MGESDOC22, MSGCNAL2, MSGCCERT2, MINITIAL2)",DRP,sc01dedadm0201,N/A,172.29.10.223
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,sc0101d2z09,N/A,172.29.18.21
SI172,VISOR BLACKBOARD,N/A,PRODUCCIÓN,PRU-APPSERVBB01,PRU-APPSERVBB01,172.29.35.236
SI172,VISOR BLACKBOARD,N/A,PRODUCCIÓN,pru-appservbb02,PRU-APPSERVBB02,172.29.35.237
SI172,VISOR BLACKBOARD,N/A,PRODUCCIÓN,vsorcldblms01,VSORCLBDLMS01,172.29.35.249
HT009,SENA PLUS,N/A,PRODUCCIÓN,PSPDAPSVIVO01,N/A,172.30.163.202
HT009,SENA PLUS,N/A,PRODUCCIÓN,pspdapsvivo02,N/A,172.30.163.206
N/A,SAGA - Sistema Automatizado de Gestión Académica,N/A,PRODUCCIÓN,VSPDAPSAGA01,VSPDAPSAGA01,172.30.163.234
N/A,SAGA - Sistema Automatizado de Gestión Académica,N/A,PRODUCCIÓN,VSPDBDSAGA01,VSPDBDSAGA01,172.31.4.114
SI186,RETOS,N/A,PRODUCCIÓN,VSPDAPRETOS01,VSPDAPRETOS01,172.30.163.101
SI186,RETOS,N/A,PRODUCCIÓN,VSPDAPRETOS02,VSPDAPRETOS02,172.30.163.102
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),N/A,PRODUCCIÓN,sc01zdbadm05,N/A,172.29.10.55
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),N/A,PRODUCCIÓN,sc01zdbadm24,N/A,172.29.11.38
SI186,RETOS,N/A,PRODUCCIÓN,VSPDBDRETOS01,VSPDBDRETOS01,172.31.4.115
SI186,RETOS,N/A,PRODUCCIÓN,VSPDBDRETOS02,VSPDBDRETOS02,172.31.4.116
WS004,REGISTRADURIA SIRC - ANI,N/A,PREPRODUCCIÓN,sc01zfmdlqa01,N/A,172.29.10.160
WS004,REGISTRADURIA SIRC - ANI,N/A,PREPRODUCCIÓN,sc01zfmdlqa02,N/A,172.29.10.213
WS004,REGISTRADURIA SIRC - ANI,N/A,PRODUCCIÓN,sc01zfosbpd01,N/A,172.29.11.48
WS004,REGISTRADURIA SIRC - ANI,N/A,PRODUCCIÓN,sc01zfosbpd02,N/A,172.29.11.49
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,sc01zdbadm05,N/A,172.29.10.55
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),N/A,PREPRODUCCIÓN,sc01iod2z11,N/A,172.29.18.253
N/A,TOTEMS,N/A,PRODUCCIÓN,VSPDAPTOTEMS01,VSPDAPTOTEMS01,172.30.163.107
N/A,TOTEMS,N/A,PRODUCCIÓN,VSPDAPTOTEMS02,VSPDAPTOTEMS02,172.30.163.108
N/A,TOTEMS,N/A,PRODUCCIÓN,VSPDBDTOTEMS01,VSPDBDTOTEMS01,172.31.4.117
WS002,MEN_OSB,N/A,PRODUCCIÓN,sc01zfosbpd01,N/A,172.29.11.48
WS002,MEN_OSB,N/A,PRODUCCIÓN,sc01zfosbpd02,N/A,172.29.11.49
WS002,MEN_OSB,N/A,PREPRODUCCIÓN,sc01zfmdlqa01,N/A,172.29.10.160
WS002,MEN_OSB,N/A,PREPRODUCCIÓN,sc01zfmdlqa02,N/A,172.29.10.213
WS001,RUES_OSB,N/A,PREPRODUCCIÓN,sc01zfadmqa01,N/A,172.29.10.130
WS001,RUES_OSB,N/A,PREPRODUCCIÓN,sc01zfdbqa01,N/A,172.29.10.224
WS001,RUES_OSB,N/A,PREPRODUCCIÓN,sc01zfmdlqa01,N/A,172.29.10.160
WS001,RUES_OSB,N/A,PREPRODUCCIÓN,sc01zfmdlqa02,N/A,172.29.10.213
WS001,RUES_OSB,N/A,PREPRODUCCIÓN,sc01zfdbqa02,N/A,172.29.10.228
SI187,PORTAL DE INTEROPERABILIDADES DEL SENA,N/A,PREPRODUCCIÓN,sc01zfmdlqa01,N/A,172.29.10.160
SI187,PORTAL DE INTEROPERABILIDADES DEL SENA,N/A,PREPRODUCCIÓN,sc01zfmdlqa02,N/A,172.29.10.213
N/A,TOTEMS,N/A,PRODUCCIÓN,VSPDBDTOTEMS02,VSPDBDTOTEMS02,172.31.4.118
SI126,CAPACITACIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO (SST),N/A,PREPRODUCCIÓN,sc01zdbadm03,N/A,172.29.10.53
HT015,SEDE ELECTRÓNICA COMPONENTE TRÁMITES,N/A,DESARROLLO,sc01zdbadm10,N/A,172.29.10.59
HT015,SEDE ELECTRÓNICA COMPONENTE TRÁMITES,N/A,PREPRODUCCIÓN,sc01zdbadm10,N/A,172.29.10.59
HT015,SEDE ELECTRÓNICA COMPONENTE TRÁMITES,N/A,DESARROLLO,sc01zdbadm22,N/A,172.29.10.179
