codigo,aplicacion,nombreSV,estadoApp,ipV4,estadoipV4,ambienteSV, rol,so,ubicacion
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm05,Aplicado,192.168.24.32,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm05,Aplicado,192.168.28.17,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm05,Aplicado,,,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,172.29.10.106,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,172.29.10.107,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,172.29.10.77,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,172.29.10.87,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,172.29.20.71,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,172.30.139.29,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,172.30.139.54,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,172.31.1.174,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,192.168.10.22,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,192.168.24.33,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,192.168.24.34,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,192.168.28.18,Aplicado,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),sc01zdbadm17,Aplicado,,,Recuperación ante desastres (RD),Capa : Base de Datos ;  No de Tarjetas Fiber Channel : N/A,Solaris 11.4,ID600 - Datacenter Zona Franca
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,sc0-0202d2z06,Eliminado,172.29.10.146,Aplicado,Recuperación ante desastres (RD),"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID601 - Datacenter Odata
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,sc0-0202d2z06,Eliminado,172.30.139.233,Aplicado,Recuperación ante desastres (RD),"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID601 - Datacenter Odata
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,sc0-0202d2z06,Eliminado,172.31.21.56,Aplicado,Recuperación ante desastres (RD),"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID601 - Datacenter Odata
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,sc0-0202d2z06,Eliminado,172.31.3.156,Aplicado,Recuperación ante desastres (RD),"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID601 - Datacenter Odata
SI121,SERVICIO MÉDICO ASISTENCIAL - SPU,sc0-0202d2z06,Eliminado,192.168.28.226,Aplicado,Recuperación ante desastres (RD),"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Solaris 11.4,ID601 - Datacenter Odata
HT002,HERRAMIENTA KMS,vspdapkms01,Aplicado,172.29.19.56,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT002,HERRAMIENTA KMS,vspdapkms01,Aplicado,172.31.1.82,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT002,HERRAMIENTA KMS,vspdapkms01,Aplicado,172.31.7.82,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT002,HERRAMIENTA KMS,vspdapkms01,Aplicado,2801:1ca:2:1224:dc01:ceda:ac1d:1238,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT002,HERRAMIENTA KMS,vsppapkms01,Aplicado,172.30.164.76,Aplicado,Producción,Capa : Licenciamiento ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT002,HERRAMIENTA KMS,vsppapkms01,Aplicado,172.31.23.21,Aplicado,Producción,Capa : Licenciamiento ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT002,HERRAMIENTA KMS,vsppapkms01,Aplicado,172.31.3.21,Aplicado,Producción,Capa : Licenciamiento ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT002,HERRAMIENTA KMS,vsppapkms01,Aplicado,2801:1ca:2:123d:dc01:ceda:ac1e:a44c,Aplicado,Producción,Capa : Licenciamiento ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vscapambd01,Aplicado,172.29.10.217,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vscapambd01,Aplicado,172.31.1.11,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vscapambd01,Aplicado,172.31.7.11,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vscapambd01,Aplicado,2801:1ca:2:1223:dc01:ceda:ac1d:ad9,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdapcapam02,Aplicado,172.29.52.120,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdapcapam02,Aplicado,172.31.0.203,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdapcapam02,Aplicado,172.31.6.203,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdapcapam02,Aplicado,2801:1ca:2:1254:dc01:ceda:ac1d:3478,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdapcapam03,Aplicado,172.29.52.121,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdapcapam03,Aplicado,172.31.0.204,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdapcapam03,Aplicado,172.31.6.204,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdapcapam03,Aplicado,2801:1ca:2:1254:dc01:ceda:ac1d:3479,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamce01,Aplicado,172.29.52.35,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamce01,Aplicado,172.31.1.9,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamce01,Aplicado,172.31.7.9,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamce01,Aplicado,2801:1ca:2:1254:dc01:ceda:ac1d:3423,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamjs01,Aplicado,172.29.52.41,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamjs01,Aplicado,172.31.0.201,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamjs01,Aplicado,172.31.6.201,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamjs01,Aplicado,2801:1ca:2:1254:dc01:ceda:ac1d:3429,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamsa01,Aplicado,172.29.52.36,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamsa01,Aplicado,172.31.1.10,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamsa01,Aplicado,172.31.7.10,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdappamsa01,Aplicado,2801:1ca:2:1254:dc01:ceda:ac1d:3424,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdbdpamjs01,Aplicado,172.29.52.42,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdbdpamjs01,Aplicado,172.31.0.202,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT003,LATCH - CA PRIVILEGED ACCESS MANAGER (CAPAM),vspdbdpamjs01,Aplicado,172.31.6.202,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT004,MEGAHOPEX,vsmegahopexapp,Aplicado,172.29.52.39,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT004,MEGAHOPEX,vsmegahopexapp,Aplicado,172.31.1.226,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT004,MEGAHOPEX,vsmegahopexapp,Aplicado,172.31.7.226,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT004,MEGAHOPEX,vsmegahopexapp,Aplicado,2801:1ca:2:1254:dc01:ceda:ac1d:3427,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT005,MICROSOFT SECURITY - RAAS,vspdapmovere01,Aplicado,172.29.52.32,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT005,MICROSOFT SECURITY - RAAS,vspdapmovere01,Aplicado,172.31.0.153,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT005,MICROSOFT SECURITY - RAAS,vspdapmovere01,Aplicado,172.31.6.153,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT005,MICROSOFT SECURITY - RAAS,vspdapmovere01,Aplicado,,,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,pspdapsvivo01,Aplicado,172.17.0.1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,pspdapsvivo01,Aplicado,172.18.0.1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,pspdapsvivo01,Aplicado,172.30.163.202,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,pspdapsvivo02,Aplicado,172.17.0.1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,pspdapsvivo02,Aplicado,172.18.0.1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,pspdapsvivo02,Aplicado,172.30.163.206,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo01,Aplicado,10.10.0.1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo01,Aplicado,10.10.3.1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo01,Aplicado,172.30.163.205,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo01,Aplicado,,,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo02,Aplicado,10.10.0.1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo02,Aplicado,172.17.0.1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo02,Aplicado,172.30.138.118,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo02,Aplicado,172.30.163.203,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo02,Aplicado,fd00::1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo02,Aplicado,,,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo03,Aplicado,10.10.0.1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo03,Aplicado,10.10.1.1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo03,Aplicado,172.30.163.207,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo03,Aplicado,fd00::1,Aplicado,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdapsvivo03,Aplicado,,,Producción,Capa : Aplicacion ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdbdsvivo01,Aplicado,10.10.0.1,Aplicado,Producción,Capa: Base Datos  ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdbdsvivo01,Aplicado,10.10.3.1,Aplicado,Producción,Capa: Base Datos  ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdbdsvivo01,Aplicado,10.10.4.1,Aplicado,Producción,Capa: Base Datos  ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdbdsvivo01,Aplicado,172.30.163.200,Aplicado,Producción,Capa: Base Datos  ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT009,SENA PLUS,vspdbdsvivo01,Aplicado,,,Producción,Capa: Base Datos  ;  No de Tarjetas Fiber Channel : N/A,Ubuntu Linux 22.04,ID600 - Datacenter Zona Franca
HT010,SENADATA,vsintcoesql01,Eliminado,,,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,,ID600 - Datacenter Zona Franca
HT010,SENADATA,vsonpcoesql01,Eliminado,,,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,,ID600 - Datacenter Zona Franca
HT010,SENADATA,vspdapdashb01,Aplicado,172.30.163.63,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT010,SENADATA,vspdapdashb01,Aplicado,172.31.2.209,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT010,SENADATA,vspdapdashb01,Aplicado,172.31.22.209,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT010,SENADATA,vspdapdashb01,Aplicado,2801:1ca:2:123c:dc01:ceda:ac1e:a33f,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT010,SENADATA,vspdbdgobda01,Aplicado,172.31.0.108,Aplicado,Producción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
HT010,SENADATA,vspdbdgobda01,Aplicado,172.31.4.83,Aplicado,Producción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
HT010,SENADATA,vspdbdgobda01,Aplicado,172.31.6.108,Aplicado,Producción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
HT010,SENADATA,vspdbdgobda01,Aplicado,2801:1ca:2:1242:dc01:ceda:ac1f:453,Aplicado,Producción,"Capa: Base de Datos, No de Tarjetas Fiber Channel: N/A",Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
HT012,Gestión Aceleradores y Estrategias (GAE),vspdapdashb01,Aplicado,172.30.163.63,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT012,Gestión Aceleradores y Estrategias (GAE),vspdapdashb01,Aplicado,172.31.2.209,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT012,Gestión Aceleradores y Estrategias (GAE),vspdapdashb01,Aplicado,172.31.22.209,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT012,Gestión Aceleradores y Estrategias (GAE),vspdapdashb01,Aplicado,2801:1ca:2:123c:dc01:ceda:ac1e:a33f,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
HT012,Gestión Aceleradores y Estrategias (GAE),vspdapsdcace01,Aplicado,172.30.163.171,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 8.2,ID600 - Datacenter Zona Franca
HT012,Gestión Aceleradores y Estrategias (GAE),vspdapsdcace01,Aplicado,172.31.23.213,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 8.2,ID600 - Datacenter Zona Franca
HT012,Gestión Aceleradores y Estrategias (GAE),vspdapsdcace01,Aplicado,172.31.3.217,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 8.2,ID600 - Datacenter Zona Franca
HT012,Gestión Aceleradores y Estrategias (GAE),vspdapsdcace01,Aplicado,2801:1ca:2:123c:dc01:ceda:ac1e:a3ab,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 8.2,ID600 - Datacenter Zona Franca
HT012,Gestión Aceleradores y Estrategias (GAE),vspdapsdcace02,Aplicado,172.30.163.172,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 8.2,ID600 - Datacenter Zona Franca
